Plant ID,Plant name (English),Owner,Country/Area,Region,Coordinates,Plant age (years),Parent,SOE Status,Subnational unit (province/state),Municipality,Coordinate accuracy,Main production equipment,GEM wiki page,Latitude,Longitude,start_year,workforce,sinter_ttpa,coking_ttpa,pelletizing_ttpa,ferronickel_ttpa,route,capacity_operating_ttpa,capacity_pipeline_ttpa,capacity_idle_ttpa,capacity_closed_ttpa,iron_capacity_operating_ttpa,capacity_operating_bof_ttpa,capacity_operating_eaf_ttpa,plant_status,capacity_statuses
P100000120563,Orissa Sponge Iron and Steel plant,Orissa Sponge Iron and Steel Ltd,India,Asia Pacific,"21.8019940, 85.5675100",31.0,Orissa Sponge Iron and Steel Ltd [100.0%],Partial,Odisha,Palaspanga,exact,DRI; IF,https://www.gem.wiki/Orissa_Sponge_Iron_and_Steel_plant,21.801994,85.56751,1995.0,186.0,,,,0.0,DRI-EAF,101.0,600.0,0.0,0.0,250.0,0.0,0.0,operating,operating; announced
P100000121189,Orissa Steel and Power Jhargram steel plant,Orissa Steel & Power Pvt Ltd,India,Asia Pacific,"22.3591000, 87.0171840",,Rashmi Cement Ltd [100.0%],N/A,West Bengal,Jhargram,exact,DRI; EAF; IF,https://www.gem.wiki/Orissa_Steel_and_Power_Jhargram_steel_plant,22.3591,87.017184,,,,0.0,6400.0,0.0,DRI-EAF,0.0,1804.0,0.0,0.0,,,,announced,announced
P100000120677,Osaka Steel Sakai Works,Osaka Steel Co Ltd,Japan,Asia Pacific,"34.5982200, 135.4543900",76.0,Osaka Steel Co Ltd [100.0%],N/A,Osaka,Sakai,exact,EAF,https://www.gem.wiki/Osaka_Steel_Sakai_Works,34.59822,135.45439,1950.0,328.0,0.0,0.0,0.0,0.0,EAF / IF (electric),4650.0,0.0,0.0,0.0,0.0,0.0,4650.0,operating,operating
P100000120799,Otelu Rosu steel plant,UMB Steel SRL,Romania,Europe,"45.5129490, 22.3398960",230.0,UMB Steel SRL [100.0%],N/A,Caras-Severin,Otelu Rosu,exact,EAF,https://www.gem.wiki/Otelu_Rosu_steel_plant,45.512949,22.339896,1796.0,600.0,0.0,0.0,0.0,0.0,EAF / IF (electric),0.0,0.0,850.0,0.0,,,,mothballed,mothballed
P100000120849,Outokumpu Avesta steel plant,Outokumpu Stainless AB,Sweden,Europe,"60.1488210, 16.1728080",96.0,Solidium Oy [15.5%]; small shareholder(s),Partial,Dalarna,Avesta,exact,EAF,https://www.gem.wiki/Outokumpu_Avesta_steel_plant,60.148821,16.172808,1930.0,700.0,0.0,0.0,0.0,0.0,EAF / IF (electric),500.0,0.0,0.0,0.0,0.0,0.0,500.0,operating,operating
P100000120954,Outokumpu Stainless USA steel plant,Outokumpu Stainless USA LLC,United States,North America,"31.1481790, -87.9886600",19.0,Solidium Oy [15.5%]; small shareholder(s),Partial,Alabama,Calvert,exact,EAF,https://www.gem.wiki/Outokumpu_Stainless_USA_steel_plant,31.148179,-87.98866,2007.0,972.0,0.0,0.0,0.0,0.0,EAF / IF (electric),1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,operating,operating
P100000120469,Outokumpu Tornio steel plant,Outokumpu Stainless AB,Finland,Europe,"65.7671150, 24.1764720",50.0,Solidium Oy [15.5%]; small shareholder(s),Partial,Lapland,Tornio,exact,EAF,https://www.gem.wiki/Outokumpu_Tornio_steel_plant,65.767115,24.176472,1976.0,1700.0,0.0,0.0,0.0,0.0,EAF / IF (electric),1200.0,0.0,0.0,0.0,0.0,0.0,1200.0,operating,operating
P100000120848,Ovako Hofors steel plant,Ovako AB,Sweden,Europe,"60.5486820, 16.3028150",110.0,Asahi Mutual Life Insurance Co; Meiji Yasuda Life Insurance Co; Mitsubishi UFJ Financial Group Inc; Mizuho Financial Group Inc; Nippon Life Insurance Co; Nippon Steel Corp; Norinchukin Bank; Resona Bank Ltd; small shareholder(s); Sumitomo Mitsui Trust Holdings Inc; The Dai-ichi Life Insurance Co Ltd,N/A,Gävleborgs,Hofors,exact,EAF,https://www.gem.wiki/Ovako_Hofors_steel_plant,60.548682,16.302815,1916.0,1400.0,0.0,0.0,0.0,0.0,EAF / IF (electric),500.0,0.0,0.0,0.0,0.0,0.0,500.0,operating,operating
P100000120470,Ovako Imatra steel plant,Ovako AB,Finland,Europe,"61.1494660, 28.7987740",91.0,Asahi Mutual Life Insurance Co; Meiji Yasuda Life Insurance Co; Mitsubishi UFJ Financial Group Inc; Mizuho Financial Group Inc; Nippon Life Insurance Co; Nippon Steel Corp; Norinchukin Bank; Resona Bank Ltd; small shareholder(s); Sumitomo Mitsui Trust Holdings Inc; The Dai-ichi Life Insurance Co Ltd,N/A,Imatra,Terästehtaantie,exact,EAF,https://www.gem.wiki/Ovako_Imatra_steel_plant,61.149466,28.798774,1935.0,600.0,0.0,0.0,0.0,0.0,EAF / IF (electric),575.0,0.0,0.0,0.0,0.0,0.0,575.0,operating,operating
P100000120883,Ozkan Iron and Steel Aliaga plant,Ozkan Demir Celik Sanayi AŞ,Türkiye,Europe,"38.7370050, 26.9508240",16.0,Ozkan Demir Celik Sanayi AŞ [100.0%],N/A,İzmir,Aliağa,exact,EAF,https://www.gem.wiki/Ozkan_Iron_and_Steel_Aliaga_plant,38.737005,26.950824,2010.0,425.0,0.0,0.0,0.0,0.0,EAF / IF (electric),1200.0,0.0,0.0,0.0,0.0,0.0,1200.0,operating,operating
P100000121198,Ozmert Algeria steel plant,Ozmert Algeria SARL,Algeria,Africa,"35.4785800, -0.6213900",3.0,Ozmert Algeria SARL [100.0%],N/A,Tebessa,Tebessa,exact,DRI; EAF,https://www.gem.wiki/Ozmert_Algeria_steel_plant,35.47858,-0.62139,2023.0,1500.0,,0.0,,0.0,DRI-EAF,390.0,0.0,0.0,0.0,500.0,0.0,390.0,operating,operating
P100000120781,Pakistan Steel Mills Karachi,Pakistan Steel Mills Corp Pvt Ltd,Pakistan,Asia Pacific,"24.8099770, 67.3524400",43.41,Pakistan Steel Mills Corp Pvt Ltd [100.0%],Full,Sindh,Karachi,exact,BF; BOF,https://www.gem.wiki/Pakistan_Steel_Mills_Karachi,24.809977,67.35244,1981.0,9350.0,,960.0,,,BF-BOF (coal-based),0.0,0.0,0.0,3000.0,,,,retired,retired
P100000121080,Pangang Group Jiangyou Changcheng Special Steel Co Ltd,Pan Gang Group Sichuan Changcheng Special Steel Co Ltd,China,Asia Pacific,"31.7635170, 104.7614410",36.76,Ansteel Group Co Ltd [100.0%],N/A,Sichuan,unknown,exact,EAF,https://www.gem.wiki/Pangang_Group_Jiangyou_Changcheng_Special_Steel_Co_Ltd,31.763517,104.761441,1989.0,2950.0,0.0,0.0,0.0,0.0,EAF / IF (electric),669.0,0.0,0.0,0.0,0.0,0.0,669.0,operating,operating
P100000120277,Pangang Group Panzhihua Steel Vanadium Co Ltd,Panzhihua Steel Group Panzhihua Steel Vanadium Co Ltd,China,Asia Pacific,"26.5652650, 101.6737370",61.0,Ansteel Group Co Ltd [100.0%],N/A,Sichuan,Xiangyang,exact,BF; BOF,https://www.gem.wiki/Pangang_Group_Panzhihua_Steel_Vanadium_Co_Ltd,26.565265,101.673737,1965.0,8939.0,13000.0,3450.0,,,BF-BOF (coal-based),5900.0,0.0,0.0,0.0,6310.0,5900.0,0.0,operating,operating
P100000120278,Pangang Group Xichang Steel and Vanadium Co Ltd,Pangang Group Xichang Steel and Vanadium Co Ltd,China,Asia Pacific,"27.7479900, 102.2051700",14.66,Ansteel Group Co Ltd [100.0%],N/A,Sichuan,Jingjiu,exact,BF; BOF,https://www.gem.wiki/Pangang_Group_Xichang_Steel_and_Vanadium_Co_Ltd,27.74799,102.20517,2011.0,2624.0,,,,,BF-BOF (coal-based),3900.0,0.0,0.0,0.0,4290.0,3900.0,0.0,operating,operating
P100000120774,Panhua Group Mindanao steel plant,Panhua Group Co Ltd,Philippines,Asia Pacific,"8.5266660, 124.7557110",,Panhua Group Co Ltd [100.0%],N/A,Mindanao,Misamis Oriental,approximate,BOF; Iron other/unspecified,https://www.gem.wiki/Panhua_Group_Mindanao_steel_plant,8.526666,124.755711,,30000.0,,,,,BF-BOF (coal-based),0.0,0.0,0.0,10000.0,,,,cancelled,cancelled
P100000120775,Panhua Group Sarangani steel plant,Panhua Group Co Ltd,Philippines,Asia Pacific,"5.8665500, 125.0787510",0.0,Panhua Group Co Ltd [100.0%],N/A,Sarangani,Maasim,exact,BF; BOF,https://www.gem.wiki/Panhua_Group_Sarangani_steel_plant,5.86655,125.078751,2025.0,30000.0,2880.0,1200.0,,,BF-BOF (coal-based),2000.0,0.0,0.0,0.0,1790.0,2000.0,0.0,operating,operating
P100000120387,Panshi Jianlong Iron and Steel Co Ltd,Jilinheng Precision Casting Technology Co Ltd,China,Asia Pacific,"43.1965370, 126.0006300",15.96,Beijing Jianlong Investment Co Ltd [90.2%]; unknown [9.8%],N/A,Jilin,Mingcheng,exact,BF; BOF,https://www.gem.wiki/Panshi_Jianlong_Iron_and_Steel_Co_Ltd,43.196537,126.00063,2010.0,2090.0,,,,,BF-BOF (coal-based),1100.0,0.0,0.0,0.0,1100.0,1100.0,0.0,operating,operating
P100000120586,Pasargad Steel Complex Fars,Pasargad Steel Complex Co,Iran,Middle East,"29.1910190, 52.8454050",13.0,Pasargad Steel Complex Co [100.0%],N/A,Fars,Kavar,exact,DRI; EAF,https://www.gem.wiki/Pasargad_Steel_Complex_Fars,29.191019,52.845405,2013.0,,,0.0,3400.0,0.0,DRI-EAF,1500.0,0.0,0.0,0.0,1800.0,0.0,1500.0,operating,operating; cancelled
P100000120017,Pavgord Zenica steel plant,Pavgord doo,Bosnia and Herzegovina,Europe,"44.2244460, 17.8998150",134.0,Pavgord doo [100.0%],N/A,Zenica-Doboj,Zenica,exact,BF; BOF; EAF,https://www.gem.wiki/Pavgord_Zenica_steel_plant,44.224446,17.899815,1892.0,1900.0,1875.0,0.0,0.0,0.0,Mixed (BF-BOF + electric),1940.0,0.0,0.0,0.0,1100.0,1140.0,800.0,operating,operating
P100000120745,Perfect Channel Gurun steel plant,Perfect Channel Sdn Bhd,Malaysia,Asia Pacific,"5.7788710, 100.4990700",,Konsortia Etiqa Sdn Bhd [99.9%],N/A,Kedah,Gurun,exact,EAF; IF,https://www.gem.wiki/Perfect_Channel_Gurun_steel_plant,5.778871,100.49907,,,,0.0,,0.0,EAF / IF (electric),0.0,1000.0,0.0,0.0,,,,announced,announced
P100001064435,Persian Gulf Negin Steel Khaf plant,Persian Gulf Negin Steel,Iran,Middle East,"34.4759320, 60.2921460",,Persian Gulf Negin Steel [100.0%],N/A,Razavi Khorasan,Khaf,exact,DRI,https://www.gem.wiki/Persian_Gulf_Negin_Steel_Khaf_plant,34.475932,60.292146,,,,0.0,,0.0,DRI (ironmaking only),0.0,0.0,0.0,0.0,,,,construction,construction; announced
P100000120610,Persian Gulf Saba Steel,Persian Gulf Saba Steel,Iran,Middle East,"27.1890760, 56.1056330",9.0,Civil Pension Fund Investment Co,N/A,Hormuzgan,Bandar Abbas,exact,DRI; EAF,https://www.gem.wiki/Persian_Gulf_Saba_Steel,27.189076,56.105633,2017.0,4000.0,,0.0,,0.0,DRI (ironmaking only),0.0,4500.0,0.0,0.0,1500.0,0.0,0.0,operating,operating; construction; announced
P100000120804,Pervouralsk Pipe Plant,Chelyabinskiy Truboprokatnyi Zavod JSC,Russia,Eurasia,"56.9020500, 59.9921980",92.0,Trubnaya Metallurgicheskaya Kompaniya PJSC [100.0%],N/A,Sverdlovsk,Pervouralsk,exact,EAF,https://www.gem.wiki/Pervouralsk_Pipe_Plant,56.90205,59.992198,1934.0,7485.0,0.0,0.0,0.0,0.0,EAF / IF (electric),950.0,0.0,0.0,0.0,0.0,0.0,950.0,operating,operating
P100000120741,Perwaja Kemaman Steel plant,Perwaja Steel Sdn Bhd,Malaysia,Asia Pacific,"4.2643640, 103.4617280",42.0,Perwaja Holdings Bhd [100.0%],N/A,Terengganu,Kemaman,exact,DRI; EAF,https://www.gem.wiki/Perwaja_Kemaman_Steel_plant,4.264364,103.461728,1984.0,1500.0,,,,,DRI-EAF,0.0,0.0,1500.0,0.0,,,,mothballed,mothballed
P100001061348,PGS Geraldton Green Iron Plant,Progressive Green Solutions JV,Australia,Asia Pacific,"-28.7072500, 114.9001630",,Progressive Green Solutions JV [100.0%],N/A,Mid West,Geraldton,approximate,DRI,https://www.gem.wiki/PGS_Geraldton_Green_Iron_Plant,-28.70725,114.900163,2030.0,,0.0,0.0,30000.0,0.0,DRI (ironmaking only),0.0,0.0,0.0,0.0,,,,announced,announced
P100000120212,Pingxiang Pinggang Anyuan Iron and Steel Co Ltd,Anyuan Iron & Steel Co Ltd,China,Asia Pacific,"27.6455500, 113.9021260",72.0,Beijing Fangda International Industrial Investment Group Co Ltd [60.9%]; unknown [21.5%]; Jiangxi Pxsteel Industrial Co Ltd [10.3%]; Gongqingcheng Huaershun Investment Center LP [7.3%],N/A,Jiangxi,Pingxiang Economic Development Zone,exact,BF; BOF,https://www.gem.wiki/Pingxiang_Pinggang_Anyuan_Iron_and_Steel_Co_Ltd,27.64555,113.902126,1954.0,7234.0,,,,,BF-BOF (coal-based),2650.0,0.0,0.0,0.0,2500.0,2650.0,0.0,operating,operating
P100000120627,Pittini Acciaierie di Verona steel plant,Acciaierie di Verona SpA,Italy,Europe,"45.4288200, 11.0008610",124.0,Pittini Group SpA,N/A,Province of Verona,Verona,exact,EAF,https://www.gem.wiki/Pittini_Acciaierie_di_Verona_steel_plant,45.42882,11.000861,1902.0,350.0,0.0,0.0,0.0,0.0,EAF / IF (electric),1250.0,0.0,0.0,0.0,0.0,0.0,1250.0,operating,operating
P100000120628,Pittini Ferriere Nord Osoppo steel plant,Ferriere Nord SpA,Italy,Europe,"46.2321990, 13.0791040",51.0,Fin.Fer. SpA,N/A,Province of Udine,Osoppo,exact,EAF,https://www.gem.wiki/Pittini_Ferriere_Nord_Osoppo_steel_plant,46.232199,13.079104,1975.0,1500.0,0.0,0.0,0.0,0.0,EAF / IF (electric),2200.0,0.0,0.0,0.0,0.0,0.0,2200.0,operating,operating
P100000120629,Pittini Siderpotenza Potenza steel plant,Siderpotenza SpA,Italy,Europe,"40.6393560, 15.8278420",63.0,Fin.Fer. SpA,N/A,Province of Potenza,Potenza,exact,EAF,https://www.gem.wiki/Pittini_Siderpotenza_Potenza_steel_plant,40.639356,15.827842,1963.0,270.0,0.0,0.0,0.0,0.0,EAF / IF (electric),700.0,0.0,0.0,0.0,0.0,0.0,700.0,operating,operating
P100000121013,Pomina Steel 3 Phu My plant,Pomina Steel JSC,Vietnam,Asia Pacific,"10.5770420, 107.0403240",14.0,Pomina Steel JSC [100.0%],N/A,Ba Ria Vung Tau,Phu My Town,exact,BF; EAF,https://www.gem.wiki/Pomina_Steel_3_Phu_My_plant,10.577042,107.040324,2012.0,,,,,,Mixed (BF-BOF + electric),1000.0,0.0,0.0,0.0,1000.0,0.0,1000.0,operating,operating
P100000121012,Pomina Steel Phu My plant,Pomina Steel JSC,Vietnam,Asia Pacific,"10.6015680, 107.0454910",27.0,Pomina Steel JSC [100.0%],N/A,Ba Ria Vung Tau,Phu My Town,exact,EAF,https://www.gem.wiki/Pomina_Steel_Phu_My_plant,10.601568,107.045491,1999.0,,0.0,0.0,0.0,0.0,EAF / IF (electric),500.0,0.0,0.0,0.0,0.0,0.0,500.0,operating,operating
P100000120699,POSCO Gwangyang steel plant,POSCO Holdings Inc,South Korea,Asia Pacific,"34.9200860, 127.7486500",39.0,POSCO Holdings Inc [100.0%],Partial,South Jeolla,Gwangyang,exact,BF; BOF; DRI; EAF,https://www.gem.wiki/POSCO_Gwangyang_steel_plant,34.920086,127.74865,1987.0,4080.0,8826.0,2850.0,,54.0,BF-BOF (coal-based),22999.0,2500.0,0.0,0.0,24750.0,22999.0,0.0,operating,operating; construction; announced
P100000120700,POSCO Pohang steel plant,POSCO Holdings Inc,South Korea,Asia Pacific,"36.0093100, 129.3945080",53.0,POSCO Holdings Inc [100.0%],Partial,North Gyeongsang,Pohang,exact,BF; BOF; DRI; EAF; Iron other/unspecified,https://www.gem.wiki/POSCO_Pohang_steel_plant,36.00931,129.394508,1973.0,6920.0,,1500.0,,0.0,Mixed (BF-BOF + electric),18758.0,2500.0,0.0,0.0,17209.0,17401.0,1357.0,operating,operating; announced; mothballed
P100000121161,POSCO Port Hedland Iron Project,Port Hedland Iron Pty Ltd,Australia,Asia Pacific,"-20.3958320, 118.5379750",,POSCO Holdings Inc [100.0%],Partial,Western Australia,Boodarie Strategic Industrial Area,exact,DRI,https://www.gem.wiki/POSCO_Port_Hedland_Iron_Project,-20.395832,118.537975,2028.0,400.0,,0.0,700.0,0.0,DRI (ironmaking only),0.0,0.0,0.0,0.0,,,,announced,announced
P100000121020,POSCO Vietnam Phu My steel plant,Posco Vietnam Co Ltd,Vietnam,Asia Pacific,"10.5603160, 107.0268400",11.0,POSCO Holdings Inc [100.0%],Partial,Ba Ria Vung Tau,Phu My Town,exact,EAF,https://www.gem.wiki/POSCO_Vietnam_Phu_My_steel_plant,10.560316,107.02684,2015.0,388.0,0.0,0.0,0.0,0.0,EAF / IF (electric),1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,operating,operating
P100000120206,Posco Zhangjiagang Stainless Steel Co Ltd,Guangdong Guangqing Metal Technology Co Ltd,China,Asia Pacific,"31.9802370, 120.5714550",19.59,Guangdong Guangqing Metal Technology Co Ltd [100.0%],N/A,Jiangsu,unknown,exact,EAF,https://www.gem.wiki/Posco_Zhangjiagang_Stainless_Steel_Co_Ltd,31.980237,120.571455,2006.0,1794.0,0.0,0.0,0.0,0.0,EAF / IF (electric),1100.0,0.0,0.0,0.0,0.0,0.0,1100.0,operating,operating
P100000120558,Prakash Industries Janjgir steel plant,Prakash Industries Ltd,India,Asia Pacific,"22.0046940, 82.6716660",33.0,Prakash Industries Ltd [100.0%],N/A,Chhattisgarh,Janjgir,exact,DRI; IF,https://www.gem.wiki/Prakash_Industries_Janjgir_steel_plant,22.004694,82.671666,1993.0,2404.0,1650.0,0.0,,,DRI-EAF,1190.0,0.0,0.0,0.0,1200.0,0.0,0.0,operating,operating
P100000121190,Prakash Sponge Iron and Power Challakere steel plant,Prakash Sponge Iron and Power Pvt Ltd,India,Asia Pacific,"14.1529120, 76.6658240",,Prakash Sponge Iron and Power Pvt Ltd [100.0%],N/A,Karnataka,Challakere,exact,DRI; EAF; IF,https://www.gem.wiki/Prakash_Sponge_Iron_and_Power_Challakere_steel_plant,14.152912,76.665824,,,,0.0,,0.0,DRI (ironmaking only),0.0,765.0,0.0,0.0,90.0,0.0,0.0,operating,operating; announced
P100000120755,Premium Steel Warri plant,Premium Steel and Mines Ltd,Nigeria,Africa,"5.4807630, 5.7698390",44.0,Premium Steel and Mines Ltd [100.0%],N/A,Delta State,Warri,exact,DRI; EAF,https://www.gem.wiki/Premium_Steel_Warri_plant,5.480763,5.769839,1982.0,800.0,,0.0,,0.0,DRI-EAF,0.0,0.0,1000.0,0.0,,,,mothballed,mothballed
P100000120809,Promsort Kaluga steel plant,Promsort LLC,Russia,Eurasia,"55.2336750, 36.6791920",13.0,natural person(s) [50.0%]; Sortoprokat-Tsentr LLC [49.0%]; small shareholder(s) [1.0%],N/A,Kaluga,Vorsino village,exact,EAF,https://www.gem.wiki/Promsort_Kaluga_steel_plant,55.233675,36.679192,2013.0,1200.0,0.0,0.0,0.0,0.0,EAF / IF (electric),1500.0,0.0,0.0,0.0,0.0,0.0,1500.0,operating,operating
P100000120810,Promsort Ural steel plant,Promsort LLC,Russia,Eurasia,"56.8496660, 59.9084140",21.0,natural person(s) [50.0%]; Sortoprokat-Tsentr LLC [49.0%]; small shareholder(s) [1.0%],N/A,Sverdlovsk,Revda,exact,EAF,https://www.gem.wiki/Promsort_Ural_steel_plant,56.849666,59.908414,2005.0,2400.0,0.0,0.0,0.0,0.0,EAF / IF (electric),2000.0,0.0,0.0,0.0,0.0,0.0,2000.0,operating,operating
P100001049317,PT Ispat Indo steel plant,LNM Group,Indonesia,Asia Pacific,"-7.3551286, 112.7037297",50.0,LNM Group [100.0%],N/A,East Java,unknown,exact,EAF,https://www.gem.wiki/PT_Ispat_Indo_steel_plant,-7.3551286,112.7037297,1976.0,,0.0,0.0,0.0,0.0,EAF / IF (electric),700.0,0.0,0.0,0.0,0.0,0.0,700.0,operating,operating
P100001061892,PT Xinheng Metal Morowali steel plant,PT Xinheng Metal Indonesia,Indonesia,Asia Pacific,"-2.8305740, 122.1574480",,TSINGSHAN Holding Group Co Ltd [22.5%]; unknown [13.7%]; Shanghai Decent Investment (Group) Co Ltd [13.2%]; Zhejiang Qingshan Business Management Co Ltd [6.4%]; POSCO Holdings Inc,Partial,Central Sulawesi,Morowali Regency,approximate,Steel other/unspecified,https://www.gem.wiki/PT_Xinheng_Metal_Morowali_steel_plant,-2.830574,122.157448,,,0.0,0.0,0.0,0.0,Other / unspecified,0.0,2000.0,0.0,0.0,,,,announced,announced
P100000120710,Qarmet steel plant,Qazaqstan Steel Group LLP,Kazakhstan,Eurasia,"50.0317660, 72.9948630",66.0,Qazaqstan Steel Group LLP [100.0%],N/A,Karaganda,Temirtau,exact,BF; BOF,https://www.gem.wiki/Qarmet_steel_plant,50.031766,72.994863,1960.0,35000.0,5000.0,2446.0,,,BF-BOF (coal-based),6000.0,0.0,0.0,0.0,6450.0,6000.0,0.0,operating,operating; retired
P100000120712,QazSpetsSteel Aktobe steel plant,QazSpetsSteel LLC,Kazakhstan,Eurasia,"50.2864080, 57.1683820",,QazSpetsSteel LLC [100.0%],N/A,Aktobe,Aktobe,approximate,Iron other/unspecified; Steel other/unspecified,https://www.gem.wiki/QazSpetsSteel_Aktobe_steel_plant,50.286408,57.168382,,1500.0,,,,,Other / unspecified,0.0,0.0,0.0,800.0,,,,cancelled,cancelled
P100000120594,Qeshm Steel Development Hormuzgan plant,Qeshm Steel Development Co,Iran,Middle East,"26.8264940, 55.9577080",,Qeshm Steel Development Co [100.0%],N/A,Hormuzgan,Qeshm Free Zone,approximate,DRI; EAF,https://www.gem.wiki/Qeshm_Steel_Development_Hormuzgan_plant,26.826494,55.957708,,,,0.0,5000.0,0.0,DRI-EAF,0.0,3000.0,0.0,0.0,,,,announced,announced
P100000120110,Qian an Jiujiang Wire Co Ltd,Qian'an City Jiujiang Wire Co Ltd,China,Asia Pacific,"39.9522090, 118.5594440",24.0,Qian'an City Jiujiang Wire Co Ltd [100.0%],N/A,Hebei,Tangshan,exact,BF; BOF; EAF,https://www.gem.wiki/Qian_an_Jiujiang_Wire_Co_Ltd,39.952209,118.559444,2002.0,12181.0,16000.0,,4800.0,,Mixed (BF-BOF + electric),7079.0,0.0,0.0,3458.0,8540.0,5579.0,1500.0,operating,operating; retired; cancelled
P100000120100,Qian an Zhayi Steel Group Co Ltd,Qian'an Zhayi Steel Group Co Ltd,China,Asia Pacific,"40.0440260, 118.5520010",22.0,Qian'an Zhayi Steel Group Co Ltd [100.0%],N/A,Hebei,Tangshan,exact,EAF; BF; BOF,https://www.gem.wiki/Qian_an_Zhayi_Steel_Group_Co_Ltd,40.044026,118.552001,2004.0,16.0,,,,,EAF / IF (electric),1500.0,0.0,0.0,1500.0,0.0,0.0,1500.0,operating,operating; retired
P100000120239,Qingdao Special Iron and Steel Co Ltd,Qingdao Special Iron and Steel Co Ltd,China,Asia Pacific,"35.6296000, 119.7223350",13.0,Citic Pacific Special Steel Group Co Ltd [100.0%],N/A,Shandong,Boli,exact,BF; BOF; EAF,https://www.gem.wiki/Qingdao_Special_Iron_and_Steel_Co_Ltd,35.6296,119.722335,2013.0,4660.0,,,,,Mixed (BF-BOF + electric),4170.0,1150.0,0.0,0.0,4200.0,3200.0,970.0,operating,operating; announced
P100001063756,Qinglong Manchu Autonomous County Delong Foundry Development Co Ltd,Qinglong Manzhu Autonomous County Delong Casting Industry Development Co Ltd,China,Asia Pacific,"40.427008, 119.219855",15.87,Qinglong Manzhu Autonomous County Delong Casting Industry Development Co Ltd [100.0%],N/A,Hebei,"Qinhuangdao,",exact,BF; BOF,https://www.gem.wiki/Qinglong_Manchu_Autonomous_County_Delong_Foundry_Development_Co_Ltd,40.427008,119.219855,2010.0,1011.0,1850.0,,1200.0,,BF-BOF (coal-based),1350.0,0.0,0.0,0.0,1040.0,1350.0,0.0,operating,operating
P100000120372,Qinhuangdao Baigong Steel Co Ltd,Qinhuangdao Baigong Steel Co Ltd,China,Asia Pacific,"39.7487730, 118.8194720",20.0,Tangshan Universal Industrial Development Co Ltd [100.0%],N/A,Hebei,Qinhuangdao,exact,BF; BOF; EAF,https://www.gem.wiki/Qinhuangdao_Baigong_Steel_Co_Ltd,39.748773,118.819472,2006.0,2303.0,4200.0,,,,Mixed (BF-BOF + electric),2260.0,0.0,0.0,750.0,1820.0,1900.0,360.0,operating,operating; retired
P100000120152,Qinhuangdao Hongxing Iron and Steel Co Ltd,Qinhuangdao Hongxing Iron & Steel Co Ltd,China,Asia Pacific,"39.7007210, 118.8714770",24.0,Qinhuangdao Hongxing Iron & Steel Co Ltd [100.0%],N/A,Hebei,Qinhuangdao,exact,BF; BOF,https://www.gem.wiki/Qinhuangdao_Hongxing_Iron_and_Steel_Co_Ltd,39.700721,118.871477,2002.0,3581.0,7850.0,,2000.0,,BF-BOF (coal-based),3450.0,0.0,0.0,3600.0,3420.0,3450.0,0.0,operating,operating; retired
P100001064261,Qinyang Hongda Iron & Steel Co Ltd,Qinyang Hongda Iron & Steel Co Ltd,China,Asia Pacific,"35.1848490, 112.9022480",23.0,Qinyang Hongda Iron & Steel Co Ltd [100.0%],N/A,Henan,Jiaozuo,exact,EAF,https://www.gem.wiki/Qinyang_Hongda_Iron_&_Steel_Co_Ltd,35.184849,112.902248,2003.0,300.0,0.0,0.0,0.0,0.0,EAF / IF (electric),500.0,2000.0,0.0,0.0,0.0,0.0,500.0,operating,operating; construction
P100000120304,Quzhou Yuanli Metal Products Co Ltd,Quzhou Yuanli METAL Products Co Ltd,China,Asia Pacific,"28.8934070, 118.8671250",35.0,Zhejiang Yuanli METAL PRODUCT Group Co Ltd [81.5%]; Zhejiang Yuanli Metal Products Group Co Ltd Trade Union Committee [18.5%],N/A,Zhejiang,Economic Development Zone,exact,BF; BOF,https://www.gem.wiki/Quzhou_Yuanli_Metal_Products_Co_Ltd,28.893407,118.867125,1991.0,6370.0,,,,,BF-BOF (coal-based),5000.0,3450.0,0.0,0.0,4702.0,5000.0,0.0,operating,operating; operating pre-retirement; announced; retired
P100000120837,Rajhi Al Assemah Steel Jeddah plant,Rajhi Steel Industries Co Ltd,Saudi Arabia,Middle East,"21.2904020, 39.1834440",20.0,Saudi Iron and Steel Co [100.0%],Full,Makkah,Jeddah,exact,EAF,https://www.gem.wiki/Rajhi_Al_Assemah_Steel_Jeddah_plant,21.290402,39.183444,2006.0,60.0,,,,0.0,EAF / IF (electric),850.0,0.0,0.0,0.0,0.0,0.0,850.0,operating,operating
P100000120553,Ramsarup Industries Kharagpur steel plant,Ramsarup Industries Ltd,India,Asia Pacific,"22.9774770, 88.4574430",19.0,Shyam Metalics and Energy Ltd,N/A,West Bengal,Kharagpur,exact,BF; DRI; EAF,https://www.gem.wiki/Ramsarup_Industries_Kharagpur_steel_plant,22.977477,88.457443,2007.0,,,,,,BF-BOF (coal-based),0.0,690.0,0.0,0.0,930.0,0.0,0.0,operating,operating; construction
